run1,,Baseline 100%T,,GaAs,,
eV,Abs,eV,%T,eV,%T,
0.5505002737,0.005422942806,0.5505002737,98.86247253,0.5505002737,49.23866272,
0.550681293,0.005377756897,0.550681293,98.87181854,0.550681293,49.2674675,
0.5508623123,0.005350160412,0.5508623123,98.85812378,0.5508623123,49.21793365,
0.5510433316,0.005469863303,0.5510433316,98.90389252,0.5510433316,49.24633408,
0.5512244105,0.005355323199,0.5512244105,98.88858032,0.5512244105,49.21685028,
0.5514054298,0.005468342919,0.5514054298,98.88697052,0.5514054298,49.27951431,
0.5515864491,0.005250795279,0.5515864491,98.86890411,0.5515864491,49.23627472,
0.5517674088,0.005211128853,0.5517674088,98.92232513,0.5517674088,49.25285721,
0.5519484282,0.005316145252,0.5519484282,98.91539001,0.5519484282,49.19663239,
0.5521294475,0.005232350435,0.5521294475,98.87351227,0.5521294475,49.33369446,
0.5523104668,0.005296308547,0.5523104668,98.90514374,0.5523104668,49.18833923,
0.5524914861,0.005180504173,0.5524914861,98.87472534,0.5524914861,49.33180618,
0.5526725054,0.005168060772,0.5526725054,98.90388489,0.5526725054,49.21823883,
0.5528535247,0.005360119045,0.5528535247,98.91326141,0.5528535247,49.31209183,
0.553034544,0.005223390181,0.553034544,98.93704224,0.553034544,49.22587967,
0.5532155037,0.005213958677,0.5532155037,98.91260529,0.5532155037,49.30470657,
0.553396523,0.005270656198,0.553396523,98.92835236,0.553396523,49.21009064,
0.5535776019,0.005146659445,0.5535776019,98.93821716,0.5535776019,49.28866959,
0.5537586212,0.005209321156,0.5537586212,98.90206146,0.5537586212,49.26172256,
0.5539396405,0.005223809276,0.5539396405,98.91851044,0.5539396405,49.27152252,
0.5541206598,0.00520277163,0.5541206598,98.90700531,0.5541206598,49.26516724,
0.5543016791,0.005050326698,0.5543016791,98.90285492,0.5543016791,49.27754593,
0.5544826984,0.005179351661,0.5544826984,98.96282196,0.5544826984,49.26892471,
0.5546637177,0.005305977538,0.5546637177,98.9341507,0.5546637177,49.24306107,
0.5548446774,0.00522077037,0.5548446774,98.91693878,0.5548446774,49.28451157,
0.5550256968,0.005239293445,0.5550256968,98.92964935,0.5550256968,49.23279572,
0.5552067161,0.005213775206,0.5552067161,98.92818451,0.5552067161,49.28778839,
0.5553877354,0.005189777818,0.5553877354,98.93417358,0.5553877354,49.20572281,
0.5555687547,0.005211705342,0.5555687547,98.94346619,0.5555687547,49.33440399,
0.5557498336,0.005100559443,0.5557498336,98.90032959,0.5557498336,49.22877502,
0.5559308529,0.005346910562,0.5559308529,98.87909698,0.5559308529,49.36543274,
0.5561118722,0.005160752218,0.5561118722,98.91294098,0.5561118722,49.17266846,
0.5562928319,0.005167327356,0.5562928319,98.90190887,0.5562928319,49.3687439,
0.5564738512,0.004975040443,0.5564738512,98.89221191,0.5564738512,49.23409653,
0.5566548705,0.005211128853,0.5566548705,98.91326141,0.5566548705,49.36332703,
0.5568358898,0.005295496434,0.5568358898,98.93018341,0.5568358898,49.21197891,
0.5570169091,0.00532316789,0.5570169091,98.92133331,0.5570169091,49.30252838,
0.5571979284,0.005132016726,0.5571979284,98.92640686,0.5571979284,49.23055649,
0.5573789477,0.005066302139,0.5573789477,98.88545227,0.5573789477,49.34781265,
0.557559967,0.005163843278,0.557559967,98.95440674,0.557559967,49.22480011,
0.5577409267,0.005237773526,0.5577409267,98.95526886,0.5577409267,49.30736923,
0.557921946,0.005189384799,0.557921946,98.93623352,0.557921946,49.26446915,
0.558103025,0.005249275826,0.558103025,98.90718079,0.558103025,49.28364944,
0.5582840443,0.005244035739,0.5582840443,98.91421509,0.5582840443,49.28330612,
0.5584650636,0.00508804014,0.5584650636,98.91178131,0.5584650636,49.29639053,
0.5586460829,0.005234262906,0.5586460829,98.90475464,0.5586460829,49.32057571,
0.5588271022,0.005161407404,0.5588271022,98.9389267,0.5588271022,49.25731277,
0.5590081215,0.005342612509,0.5590081215,98.93617249,0.5590081215,49.31035995,
0.5591891408,0.005207906477,0.5591891408,98.90883636,0.5591891408,49.27817535,
0.5593701005,0.005285250954,0.5593701005,98.92613983,0.5593701005,49.30041504,
0.5595511198,0.005172200035,0.5595511198,98.92481232,0.5595511198,49.26625061,
0.5597321391,0.005203531589,0.5597321391,98.93519592,0.5597321391,49.29820251,
0.5599131584,0.005194178782,0.5599131584,98.93859863,0.5599131584,49.26851654,
0.5600941777,0.004934797063,0.5600941777,98.9487381,0.5600941777,49.3147049,
0.5602752566,0.005145899951,0.5602752566,98.94024658,0.5602752566,49.25004196,
0.5604562759,0.005231223535,0.5604562759,98.97206116,0.5604562759,49.31068039,
0.5606372952,0.005145139992,0.5606372952,98.92349243,0.5606372952,49.27315521,
0.5608182549,0.005200990476,0.5608182549,98.94639587,0.5608182549,49.29731369,
0.5609992743,0.005060461815,0.5609992743,98.88513184,0.5609992743,49.30398941,
0.5611802936,0.005278490484,0.5611802936,98.96696472,0.5611802936,49.2988739,
0.5613613129,0.005081335083,0.5613613129,98.95166779,0.5613613129,49.26489639,
0.5615423322,0.005201619118,0.5615423322,98.95532227,0.5615423322,49.29066086,
0.5617233515,0.005076882895,0.5617233515,98.92060089,0.5617233515,49.29242706,
0.5619043708,0.004994338378,0.5619043708,98.96490479,0.5619043708,49.29133987,
0.5620853901,0.0052223159,0.5620853901,98.92989349,0.5620853901,49.30914307,
0.5622663498,0.005073399283,0.5622663498,98.96320343,0.5622663498,49.27828217,
0.5624473691,0.005263345782,0.5624473691,98.96778107,0.5624473691,49.29024124,
0.562628448,0.004917150829,0.562628448,98.9332428,0.562628448,49.31613922,
0.5628094673,0.005112241022,0.5628094673,98.94833374,0.5628094673,49.30516052,
0.5629904866,0.005084713921,0.5629904866,98.96059418,0.5629904866,49.31568909,
0.5631715059,0.00503804395,0.5631715059,98.9420929,0.5631715059,49.31019592,
0.5633525252,0.005131911952,0.5633525252,98.96390533,0.5633525252,49.27496338,
0.5635335445,0.004910317715,0.5635335445,98.97969055,0.5635335445,49.29003143,
0.5637145638,0.005192214157,0.5637145638,98.9592514,0.5637145638,49.29122543,
0.5638955235,0.004888772033,0.5638955235,98.94607544,0.5638955235,49.31506348,
0.5640765429,0.004918800201,0.5640765429,98.94967651,0.5640765429,49.30340195,
0.5642575622,0.004863562528,0.5642575622,98.96250916,0.5642575622,49.29221725,
0.5644385815,0.005149357487,0.5644385815,98.97660065,0.5644385815,49.23197937,
0.5646196008,0.004902751651,0.5646196008,98.94638824,0.5646196008,49.32561493,
0.5648006797,0.004839689005,0.5648006797,99.01393127,0.5648006797,49.26846695,
0.564981699,0.005034063477,0.564981699,98.96656036,0.564981699,49.2730484,
0.5651627183,0.005078297108,0.5651627183,98.97589874,0.5651627183,49.24934006,
0.565343678,0.004945479333,0.565343678,98.96269226,0.565343678,49.26059723,
0.5655246973,0.004951946437,0.5655246973,98.95949554,0.5655246973,49.30607224,
0.5657057166,0.005110329017,0.5657057166,98.95162964,0.5657057166,49.25783157,
0.5658867359,0.005041239318,0.5658867359,98.96595764,0.5658867359,49.28578186,
0.5660677552,0.005102864467,0.5660677552,98.95370483,0.5660677552,49.27334976,
0.5662487745,0.005076228175,0.5662487745,98.92440796,0.5662487745,49.2743454,
0.5664297938,0.005229048897,0.5664297938,98.91966248,0.5664297938,49.30254745,
0.5666108131,0.005219774786,0.5666108131,98.99301147,0.5666108131,49.24938202,
0.5667917728,0.005189227872,0.5667917728,98.88684082,0.5667917728,49.29104233,
0.5669727921,0.00557252951,0.5669727921,98.91634369,0.5669727921,49.21405792,
0.5671538711,0.005528350826,0.5671538711,98.86408234,0.5671538711,49.28548813,
0.5673348904,0.005449443124,0.5673348904,98.88059998,0.5673348904,49.29146576,
0.5675159097,0.005622613244,0.5675159097,98.83004761,0.5675159097,49.24518204,
0.567696929,0.005539650563,0.567696929,98.78829956,0.567696929,49.32798004,
0.5678779483,0.005803801585,0.5678779483,98.83795166,0.5678779483,49.27457428,
0.5680589676,0.005554175936,0.5680589676,98.86421967,0.5680589676,49.27618027,
0.5682399869,0.005650174804,0.5682399869,98.80334473,0.5682399869,49.25325775,
0.5684209466,0.005653505214,0.5684209466,98.79077148,0.5684209466,49.33637238,
0.5686019659,0.005934624933,0.5686019659,98.74451447,0.5686019659,49.21239471,
0.5687829852,0.005848296918,0.5687829852,98.76876831,0.5687829852,49.34670639,
0.5689640045,0.005771901924,0.5689640045,98.80487823,0.5689640045,49.18528748,
0.5691450238,0.005777882878,0.5691450238,98.77355194,0.5691450238,49.28294754,
0.5693261027,0.005662763026,0.5693261027,98.7434082,0.5693261027,49.21593857,
0.569507122,0.005839691497,0.569507122,98.74423981,0.569507122,49.26478577,
0.5696881413,0.005990314297,0.5696881413,98.71392822,0.5696881413,49.23311996,
0.569869101,0.005945331883,0.569869101,98.75249481,0.569869101,49.23197174,
0.5700501204,0.005887601525,0.5700501204,98.7406311,0.5700501204,49.26720428,
0.5702311397,0.005789477844,0.5702311397,98.79846191,0.5702311397,49.1937561,
0.570412159,0.005867266562,0.570412159,98.7731781,0.570412159,49.25989151,
0.5705931783,0.005806031637,0.5705931783,98.79872131,0.5705931783,49.18568802,
0.5707741976,0.005805401597,0.5707741976,98.76464844,0.5707741976,49.2870369,
0.5709552169,0.005909748375,0.5709552169,98.77007294,0.5709552169,49.19005203,
0.5711362362,0.00583483791,0.5711362362,98.76922607,0.5711362362,49.29440308,
0.5713171959,0.005848506931,0.5713171959,98.78720093,0.5713171959,49.19404221,
0.5714982152,0.005771718454,0.5714982152,98.77688599,0.5714982152,49.29720306,
0.5716792941,0.005488527939,0.5716792941,98.85734558,0.5716792941,49.11900711,
0.5718603134,0.005932630505,0.5718603134,98.78050995,0.5718603134,49.30302048,
0.5720413327,0.005851471797,0.5720413327,98.77715302,0.5720413327,49.16936493,
0.572222352,0.00588180311,0.572222352,98.78082275,0.572222352,49.26562881,
0.5724033713,0.005765002687,0.5724033713,98.77767944,0.5724033713,49.17579651,
0.5725843906,0.005730273202,0.5725843906,98.7938385,0.5725843906,49.26689148,
0.5727654099,0.005830508657,0.5727654099,98.76552582,0.5727654099,49.18922043,
0.5729463696,0.005698667374,0.5729463696,98.81587982,0.5729463696,49.2986908,
0.573127389,0.005800601095,0.573127389,98.77198792,0.573127389,49.15324783,
0.5733084083,0.005902138539,0.5733084083,98.77872467,0.5733084083,49.2820282,
0.5734894276,0.005783365574,0.5734894276,98.7829895,0.5734894276,49.15277863,
0.5736704469,0.005740765482,0.5736704469,98.81021118,0.5736704469,49.25233841,
0.5738515258,0.005728070159,0.5738515258,98.7907486,0.5738515258,49.20818329,
0.5740325451,0.005877814721,0.5740325451,98.76341248,0.5740325451,49.28323746,
0.5742135644,0.005766209681,0.5742135644,98.78715515,0.5742135644,49.19091034,
0.5743945241,0.0057797716,0.5743945241,98.79101563,0.5743945241,49.25495148,
0.5745755434,0.005834155716,0.5745755434,98.78348541,0.5745755434,49.20968246,
0.5747565627,0.005886237137,0.5747565627,98.76898193,0.5747565627,49.22507858,
0.574937582,0.005747716408,0.574937582,98.77552032,0.574937582,49.24369812,
0.5751186013,0.005796219688,0.5751186013,98.78000641,0.5751186013,49.2243042,
0.5752996206,0.005815738346,0.5752996206,98.77073669,0.5752996206,49.24945831,
0.5754806399,0.005956012756,0.5754806399,98.76772308,0.5754806399,49.20277405,
0.5756616592,0.005805034656,0.5756616592,98.77998352,0.5756616592,49.26298141,
0.5758426189,0.005910509266,0.5758426189,98.7587204,0.5758426189,49.20267105,
0.5760236382,0.005916518159,0.5760236382,98.72348785,0.5760236382,49.32830811,
0.5762047172,0.005778459832,0.5762047172,98.7738266,0.5762047172,49.16738892,
0.5763857365,0.005877552088,0.5763857365,98.74293518,0.5763857365,49.31567764,
0.5765667558,0.005911978893,0.5765667558,98.75274658,0.5765667558,49.16653061,
0.5767477751,0.005892508663,0.5767477751,98.75642395,0.5767477751,49.29684448,
0.5769287944,0.005849320441,0.5769287944,98.75239563,0.5769287944,49.18104553,
0.5771098137,0.00579868583,0.5771098137,98.77459717,0.5771098137,49.27878571,
0.577290833,0.005928379484,0.577290833,98.76725006,0.577290833,49.16062164,
0.5774717927,0.005893006921,0.5774717927,98.7388382,0.5774717927,49.29993439,
0.577652812,0.005919562187,0.577652812,98.77144623,0.577652812,49.16546631,
0.5778338313,0.005957718939,0.5778338313,98.74295044,0.5778338313,49.2643013,
0.5780148506,0.00594732631,0.5780148506,98.76868439,0.5780148506,49.19142151,
0.5781958699,0.005793990102,0.5781958699,98.79519653,0.5781958699,49.25945282,
0.5783769488,0.005989396013,0.5783769488,98.73609924,0.5783769488,49.20319748,
0.5785579681,0.005960999057,0.5785579681,98.73170471,0.5785579681,49.26475143,
0.5787389874,0.005949268583,0.5787389874,98.77780914,0.5787389874,49.21873093,
0.5789199471,0.005932604428,0.5789199471,98.73868561,0.5789199471,49.20591736,
0.5791009665,0.005994881038,0.5791009665,98.75094604,0.5791009665,49.21285248,
0.5792819858,0.005895972252,0.5792819858,98.76396179,0.5792819858,49.2026329,
0.5794630051,0.006076618098,0.5794630051,98.77639771,0.5794630051,49.21583939,
0.5796440244,0.006003542338,0.5796440244,98.73525238,0.5796440244,49.21058273,
0.5798250437,0.00587988738,0.5798250437,98.72605133,0.5798250437,49.263237,
0.580006063,0.005927539896,0.580006063,98.77081299,0.580006063,49.16781616,
0.5801870823,0.006084650755,0.5801870823,98.76157379,0.5801870823,49.27329254,
0.580368042,0.005904027727,0.580368042,98.72649384,0.580368042,49.17274857,
0.5805490613,0.006041732617,0.5805490613,98.71616364,0.5805490613,49.30338287,
0.5807301402,0.005818204489,0.5807301402,98.69647217,0.5807301402,49.16281509,
0.5809111595,0.005906232167,0.5809111595,98.77202606,0.5809111595,49.25631714,
0.5810921788,0.005960552953,0.5810921788,98.74765778,0.5810921788,49.16675186,
0.5812731981,0.006057035644,0.5812731981,98.76320648,0.5812731981,49.28954697,
0.5814542174,0.006027532276,0.5814542174,98.7539444,0.5814542174,49.15613174,
0.5816352367,0.006192609202,0.5816352367,98.72667694,0.5816352367,49.29932022,
0.581816256,0.006083233282,0.581816256,98.71746063,0.581816256,49.18734741,
0.5819972157,0.006142486352,0.5819972157,98.7346344,0.5819972157,49.28655624,
0.5821782351,0.005987348501,0.5821782351,98.76281738,0.5821782351,49.17388916,
0.5823592544,0.006033831742,0.5823592544,98.71753693,0.5823592544,49.27558517,
0.5825402737,0.005937616806,0.5825402737,98.72825623,0.5825402737,49.18781662,
0.582721293,0.00602118019,0.582721293,98.7535553,0.582721293,49.25686646,
0.5829023719,0.006117335055,0.5829023719,98.73142242,0.5829023719,49.17895889,
0.5830833912,0.00610830402,0.5830833912,98.72361755,0.5830833912,49.23954773,
0.5832644105,0.006074806675,0.5832644105,98.71504974,0.5832644105,49.23543549,
0.5834453702,0.006098800804,0.5834453702,98.71975708,0.5834453702,49.22317123,
0.5836263895,0.006073625758,0.5836263895,98.78232574,0.5836263895,49.18599701,
0.5838074088,0.006185992621,0.5838074088,98.72608185,0.5838074088,49.22714233,
0.5839884281,0.006184469443,0.5839884281,98.73122406,0.5839884281,49.23615265,
0.5841694474,0.005993962754,0.5841694474,98.75387573,0.5841694474,49.15916443,
0.5843504667,0.006103945896,0.5843504667,98.72317505,0.5843504667,49.28673553,
0.584531486,0.006075988058,0.584531486,98.73091888,0.584531486,49.14040756,
0.5847125053,0.005902978126,0.5847125053,98.70764923,0.5847125053,49.28705215,
0.584893465,0.006178981625,0.584893465,98.73369598,0.584893465,49.15457916,
0.5850744843,0.006111559458,0.5850744843,98.71539307,0.5850744843,49.2963295,
0.5852555633,0.006137445569,0.5852555633,98.75410461,0.5852555633,49.14451981,
0.5854365826,0.006176461,0.5854365826,98.72979736,0.5854365826,49.2794342,
0.5856176019,0.005989317317,0.5856176019,98.74240875,0.5856176019,49.11857224,
0.5857986212,0.0060416013,0.5857986212,98.7279129,0.5857986212,49.26405334,
0.5859796405,0.006210622378,0.5859796405,98.71203613,0.5859796405,49.13637161,
0.5861606598,0.006034907885,0.5861606598,98.7155304,0.5861606598,49.30304718,
0.5863416791,0.006127678789,0.5863416791,98.74466705,0.5863416791,49.15937042,
0.5865226388,0.005971995648,0.5865226388,98.70966339,0.5865226388,49.2759819,
0.5867036581,0.006195550319,0.5867036581,98.71169281,0.5867036581,49.20079422,
0.5868846774,0.006234440021,0.5868846774,98.69604492,0.5868846774,49.24951553,
0.5870656967,0.006100506987,0.5870656967,98.74541473,0.5870656967,49.16016769,
0.587246716,0.006008791737,0.587246716,98.6924057,0.587246716,49.25073242,
0.5874277949,0.006062259432,0.5874277949,98.71767426,0.5874277949,49.231987,
0.5876088142,0.006230422296,0.5876088142,98.69729614,0.5876088142,49.21898651,
0.5877898335,0.005994277541,0.5877898335,98.70236206,0.5877898335,49.22661591,
0.5879707932,0.006297863089,0.5879707932,98.75923157,0.5879707932,49.14644241,
0.5881518126,0.006176146213,0.5881518126,98.66702271,0.5881518126,49.24616241,
0.5883328319,0.006210333668,0.5883328319,98.70543671,0.5883328319,49.16993713,
0.5885138512,0.006216241978,0.5885138512,98.71900177,0.5885138512,49.24287033,
0.5886948705,0.006140648387,0.5886948705,98.68466949,0.5886948705,49.17601395,
0.5888758898,0.0062351753,0.5888758898,98.70108032,0.5888758898,49.25686264,
0.5890569091,0.006196679082,0.5890569091,98.70954132,0.5890569091,49.13804245,
0.5892379284,0.006142092403,0.5892379284,98.69115448,0.5892379284,49.31301498,
0.5894188881,0.006013804581,0.5894188881,98.67489624,0.5894188881,49.15092468,
0.5895999074,0.00614062231,0.5895999074,98.68193817,0.5895999074,49.28392792,
0.5897809863,0.006119723897,0.5897809863,98.71020508,0.5897809863,49.14086533,
0.5899620056,0.006163621787,0.5899620056,98.72128296,0.5899620056,49.27015686,
0.5901430249,0.006231183652,0.5901430249,98.74359131,0.5901430249,49.12355804,
0.5903240442,0.00604252005,0.5903240442,98.67533875,0.5903240442,49.26361847,
0.5905050635,0.006149837747,0.5905050635,98.74427795,0.5905050635,49.11579514,
0.5906860828,0.006096726749,0.5906860828,98.67015839,0.5906860828,49.25281525,
0.5908671021,0.006279346999,0.5908671021,98.7025528,0.5908671021,49.18157196,
0.5910480618,0.006205160636,0.5910480618,98.68740845,0.5910480618,49.22619247,
0.5912290812,0.006284836214,0.5912290812,98.67385864,0.5912290812,49.19213486,
0.5914101005,0.006013647188,0.5914101005,98.71229553,0.5914101005,49.19313431,
0.5915911198,0.006156427786,0.5915911198,98.68873596,0.5915911198,49.1944809,
0.5917721391,0.006321159657,0.5917721391,98.71097565,0.5917721391,49.19632721,
0.591953218,0.006140412297,0.591953218,98.68891907,0.591953218,49.20125961,
0.5921342373,0.006318139378,0.5921342373,98.69654083,0.5921342373,49.16481018,
0.5923152566,0.006214561407,0.5923152566,98.65802765,0.5923152566,49.26764679,
0.5924962163,0.006420008373,0.5924962163,98.69857788,0.5924962163,49.16462326,
